bid_request_id,campaign_id,ad_format,device_type,device_id,os,browser,user_agent,geo,network,domain,timestamp,response_time_ms,floor_price,bid_price,win_price,estimated_ctr,won,clicked,converted
9a398dce-a02e-400b-b878-8e8cdc7b68b9,cmp_002,banner,mobile,9d419dec2b554361,iOS,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),JP,WiFi,shopnow.com,2025-04-14T05:29:15,131,0.51,2.48,2.01,0.086,True,False,False
c19ad6fb-0200-4560-95f3-7135834f73d4,cmp_005,video,mobile,f2bbdb12da3447cf,Windows,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),JP,WiFi,newsnet.org,2025-04-14T07:50:50,105,1.13,2.94,2.56,0.152,True,False,False
90c95cad-e05b-4f45-9987-34c1d6cbe866,cmp_020,native,mobile,0d77d772125b4bac,Android,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),UK,3G,example.com,2025-04-14T20:10:03,137,1.28,3.01,,0.09,False,False,False
2db2c826-5f11-4d9b-91e6-235e30f46b89,cmp_009,banner,desktop,eb694e631fc44ae6,Android,Firefox,Mozilla/5.0 (Linux; Android 13; Pixel 6),BR,5G,sportsbuzz.io,2025-04-14T14:59:16,106,1.88,4.65,,0.012,False,False,False
41f47f3d-a03f-4733-b821-997ebcfbcb44,cmp_012,native,mobile,93d72df7a59846b2,Android,Firefox,Mozilla/5.0 (Linux; Android 13; Pixel 6),DE,4G,example.com,2025-04-14T15:06:04,85,1.97,1.58,,0.163,False,False,False
59e4a8c0-df6d-4a64-9dc3-645994963b1f,cmp_009,native,mobile,79f1c2a996c84e33,iOS,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),CA,4G,example.com,2025-04-14T14:42:52,134,1.46,3.06,,0.049,False,False,False
a49bbffc-40e9-460e-921e-e2e3c161aa15,cmp_002,banner,mobile,71f087f265d44869,Windows,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),AU,WiFi,example.com,2025-04-14T07:31:16,116,0.91,2.8,2.68,0.012,True,False,False
de23d6b1-61b0-4e27-89c8-de5f0eb637e8,cmp_002,native,mobile,fc0d94432bb14af8,Windows,Chrome,Mozilla/5.0 (Linux; Android 13; Pixel 6),AU,WiFi,funmedia.co,2025-04-14T15:53:23,169,0.57,1.13,,0.03,False,False,False
33d1afc1-3152-4098-af2c-1f0d89d9fcf0,cmp_006,native,mobile,8398d8a507164a74,iOS,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),IN,WiFi,sportsbuzz.io,2025-04-14T21:26:39,86,1.74,4.03,,0.164,False,False,False
d14c0134-6ade-45f1-a60f-7cafc7a5e217,cmp_015,banner,desktop,64f81b5629714e1f,Windows,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),IN,4G,funmedia.co,2025-04-14T20:06:24,180,0.86,3.33,3.08,0.063,True,False,False
039070e2-0b8c-401e-ac55-acb878b37d86,cmp_009,native,mobile,a3f5a61976ab4d05,Windows,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),US,3G,newsnet.org,2025-04-14T14:43:53,76,1.25,1.64,,0.107,False,False,False
2026c1a6-a37d-4cea-8ec7-a168b84dc1a0,cmp_012,native,mobile,285462c694414836,iOS,Firefox,Mozilla/5.0 (Linux; Android 13; Pixel 6),JP,WiFi,sportsbuzz.io,2025-04-14T16:16:02,139,0.34,3.35,,0.181,False,False,False
bff04b36-49d3-4943-b844-2209009eb495,cmp_014,native,mobile,a42a77085ef3431e,Android,Firefox,Mozilla/5.0 (Linux; Android 13; Pixel 6),UK,4G,sportsbuzz.io,2025-04-14T18:20:25,133,1.59,1.13,,0.125,False,False,False
99571428-2d35-4487-88fd-a1410b3d16ca,cmp_003,native,mobile,b3a70f1facd6456f,Windows,Chrome,Mozilla/5.0 (Linux; Android 13; Pixel 6),FR,WiFi,funmedia.co,2025-04-14T09:28:28,98,1.38,3.78,2.67,0.053,True,False,False
a5cd5042-483b-4c14-9639-18b452d8dd7f,cmp_016,banner,mobile,9ff0cf02696f43a5,Android,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),IN,WiFi,sportsbuzz.io,2025-04-14T13:54:49,170,0.3,3.87,3.78,0.091,True,False,False
40b4726f-fffb-4b30-ab61-baa4aa0b02a1,cmp_015,banner,mobile,69dc3ad723ee4879,macOS,Edge,Mozilla/5.0 (Windows NT 10.0; Win64; x64),FR,WiFi,shopnow.com,2025-04-14T01:15:58,122,1.0,3.74,3.31,0.059,True,False,False
fc2da456-84de-4720-b9cd-941565734101,cmp_009,video,mobile,47e28e0f4f4e4ac3,Windows,Chrome,Mozilla/5.0 (Linux; Android 13; Pixel 6),DE,3G,funmedia.co,2025-04-14T14:40:15,125,0.22,3.56,,0.087,False,False,False
e32d3292-a609-4fde-9b97-a7499d1d6f41,cmp_016,video,mobile,7c68b61140374f36,Windows,Firefox,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),US,WiFi,example.com,2025-04-14T11:13:53,166,1.91,4.28,,0.09,False,False,False
64a29a6f-e81c-49e2-9101-a10ec358f0ee,cmp_016,banner,mobile,c3083405d6874c89,macOS,Firefox,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),DE,WiFi,example.com,2025-04-14T15:38:57,134,1.85,4.22,,0.196,False,False,False
018c4dd0-bba9-400e-8ac9-bf8809e242aa,cmp_015,native,mobile,4a775256c43b44a5,iOS,Firefox,Mozilla/5.0 (Linux; Android 13; Pixel 6),AU,4G,newsnet.org,2025-04-14T21:37:36,74,0.72,1.14,,0.155,False,False,False
9b6ce417-d1e4-4347-ab31-fec7015b4258,cmp_018,video,desktop,56e0a89127424a64,Windows,Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),FR,WiFi,example.com,2025-04-14T19:53:26,128,1.9,3.8,2.83,0.048,True,False,False
e8fd6a44-0462-4984-9b35-fc1f33d0861b,cmp_020,video,desktop,8fdb345c88a34f2e,iOS,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),BR,WiFi,shopnow.com,2025-04-14T18:36:13,77,0.15,0.63,,0.069,False,False,False
e84d2757-5571-483c-9df1-2460eb2636ef,cmp_010,banner,mobile,88ebba0b4f554523,iOS,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),IN,4G,shopnow.com,2025-04-14T22:25:45,94,0.75,2.58,,0.171,False,False,False
58eb5790-259c-444e-8e09-72b5cb14534b,cmp_017,video,desktop,465899d6c6484a6a,macOS,Edge,Mozilla/5.0 (Linux; Android 13; Pixel 6),AU,5G,funmedia.co,2025-04-14T02:23:40,133,0.61,3.68,,0.172,False,False,False
652d002b-f4ea-4a1b-8bb7-576c242d972c,cmp_001,banner,desktop,ed80f4f9ece84740,Windows,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),AU,5G,sportsbuzz.io,2025-04-14T02:56:28,106,1.23,1.47,,0.177,False,False,False
cadec4a8-0b38-4119-b8cb-cca8db1fe41d,cmp_016,banner,desktop,0a1432f1234a4925,macOS,Chrome,Mozilla/5.0 (Linux; Android 13; Pixel 6),FR,3G,sportsbuzz.io,2025-04-14T14:12:05,138,1.41,1.19,,0.068,False,False,False
9c317549-9402-496d-a8a5-d391d458b52c,cmp_012,native,mobile,b744a5d9c2124bdb,Windows,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64),JP,4G,sportsbuzz.io,2025-04-14T16:30:35,134,1.12,0.69,,0.155,False,False,False
567a72e3-67b8-4040-adf4-e49da462eb0a,cmp_004,video,mobile,3c5d99369fd6449b,Windows,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),JP,4G,newsnet.org,2025-04-14T05:13:47,133,1.45,1.58,1.13,0.034,True,False,False
b4e76299-6971-4a1b-ab7b-037ef8b7e70d,cmp_016,video,mobile,6ab677cfbb0d455f,macOS,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64),US,4G,sportsbuzz.io,2025-04-14T22:40:55,188,1.66,2.44,2.15,0.086,True,True,False
ca9af813-c82d-4393-aa92-9f364b9f675e,cmp_017,banner,mobile,f8bfc511306649fc,macOS,Edge,Mozilla/5.0 (Linux; Android 13; Pixel 6),AU,4G,sportsbuzz.io,2025-04-14T15:19:05,143,0.91,2.98,2.92,0.118,True,True,False
9078d0ac-b9d6-4163-a294-38a127b48c38,cmp_006,banner,mobile,e9f42c56b3f54184,macOS,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),UK,WiFi,example.com,2025-04-14T17:16:42,112,0.64,1.51,1.16,0.173,True,False,False
c1ce9175-e5dd-466c-b322-ed6b52f04dcc,cmp_005,banner,mobile,ae4457a74ae44501,Android,Chrome,Mozilla/5.0 (Linux; Android 13; Pixel 6),JP,3G,funmedia.co,2025-04-14T20:37:42,121,1.23,3.98,,0.167,False,False,False
ce91bff0-1c5c-4e82-9d74-b067cd4f3947,cmp_015,video,desktop,60e8d88b5a334694,iOS,Edge,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),DE,WiFi,example.com,2025-04-14T12:29:44,115,1.38,1.22,,0.173,False,False,False
460322a5-5ef3-4b55-b05f-d9d36b3e8163,cmp_016,native,desktop,f16a99c8e81b42b1,macOS,Firefox,Mozilla/5.0 (Linux; Android 13; Pixel 6),US,4G,shopnow.com,2025-04-14T16:01:48,116,1.31,2.97,2.38,0.103,True,False,False
a80d8c52-f73f-4d90-8330-fc3d2a0654f6,cmp_013,video,mobile,1fe5b98618f2451d,iOS,Edge,Mozilla/5.0 (Windows NT 10.0; Win64; x64),FR,3G,shopnow.com,2025-04-14T18:54:10,120,1.74,3.89,3.7,0.167,True,False,False
4d7eae29-c129-4e3f-bc0a-1a42d0b1da6c,cmp_007,native,desktop,6c5f602288aa40f3,Android,Firefox,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),FR,5G,funmedia.co,2025-04-14T01:33:23,135,0.33,3.52,,0.195,False,False,False
20951222-d3bb-4613-81ec-64460807d88f,cmp_008,native,mobile,58f9f37599394c8e,macOS,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),AU,WiFi,example.com,2025-04-14T06:10:19,160,1.44,1.53,,0.089,False,False,False
48bc700b-2511-4d05-a2eb-d133ae295d81,cmp_003,banner,mobile,8b8e77f3a13c493d,macOS,Firefox,Mozilla/5.0 (Linux; Android 13; Pixel 6),JP,WiFi,funmedia.co,2025-04-14T13:29:35,177,1.66,2.59,,0.064,False,False,False
a83c548b-67ee-4ded-a7d5-fd5ff52bec3e,cmp_011,banner,mobile,89cbfa8b46574075,macOS,Edge,Mozilla/5.0 (Windows NT 10.0; Win64; x64),FR,WiFi,shopnow.com,2025-04-14T16:42:31,178,0.83,1.27,,0.173,False,False,False
4bb2c543-67ed-4957-b307-6259f6e5f5be,cmp_002,video,mobile,a5bde3693ddd433c,Windows,Chrome,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),UK,WiFi,newsnet.org,2025-04-14T08:30:45,58,1.1,2.26,,0.097,False,False,False
50c07bda-6c8b-4a08-aeba-d6befaf3a2bd,cmp_020,banner,mobile,486bedb6f5214e4a,iOS,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64),DE,WiFi,sportsbuzz.io,2025-04-14T11:41:09,139,1.47,1.65,,0.154,False,False,False
f8e54995-e708-437a-8464-7b11ac1dded7,cmp_003,native,desktop,d777c75e63ff4f03,iOS,Chrome,Mozilla/5.0 (Linux; Android 13; Pixel 6),DE,5G,sportsbuzz.io,2025-04-14T01:04:15,97,1.82,3.5,,0.019,False,False,False
cfb8850b-65b2-4a65-adcd-39f371e3e193,cmp_006,banner,mobile,6b0fb0bd5d994103,iOS,Edge,Mozilla/5.0 (Linux; Android 13; Pixel 6),AU,WiFi,newsnet.org,2025-04-14T08:23:27,124,0.98,0.8,,0.058,False,False,False
4a861640-9c87-428e-84ac-58ef8a9babcc,cmp_003,video,tablet,002fa6def812465f,Windows,Firefox,Mozilla/5.0 (Linux; Android 13; Pixel 6),JP,WiFi,sportsbuzz.io,2025-04-14T07:00:57,186,0.58,2.18,1.77,0.171,True,False,False
aa2d0d4e-c988-4198-91cb-1ca10d5b2185,cmp_013,native,mobile,fe161b2b652f4ed2,iOS,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),DE,WiFi,funmedia.co,2025-04-14T06:36:22,118,1.57,4.52,,0.054,False,False,False
c70d7f89-0890-43a7-b92d-a001d02b7e3a,cmp_002,video,desktop,a64a74cb7d72414a,macOS,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),UK,WiFi,funmedia.co,2025-04-14T06:12:39,63,0.27,3.69,,0.066,False,False,False
be0975f2-de91-4764-acf0-30b5d3ee0763,cmp_006,native,desktop,0f5d96c058b84130,macOS,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64),BR,WiFi,funmedia.co,2025-04-14T04:08:50,112,0.37,4.82,,0.194,False,False,False
4ee2519d-01d2-464a-a376-4fa8768a3661,cmp_009,native,mobile,63eecec1b8764586,iOS,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),AU,4G,shopnow.com,2025-04-14T19:25:54,133,0.6,3.77,,0.082,False,False,False
0ca2bbd3-d242-4c9c-a9e8-9f41b91167ef,cmp_020,video,mobile,e6f57378ae14492f,iOS,Edge,Mozilla/5.0 (Windows NT 10.0; Win64; x64),JP,WiFi,newsnet.org,2025-04-14T10:43:14,110,1.9,0.78,,0.068,False,False,False
9efafd58-0201-45b2-b06f-7686705e299c,cmp_018,native,mobile,887b2f1a2bef4c02,Android,Edge,Mozilla/5.0 (Windows NT 10.0; Win64; x64),FR,WiFi,sportsbuzz.io,2025-04-14T13:06:15,149,1.27,4.19,,0.188,False,False,False
720e52d6-91fb-4a1e-bf29-330e7934968c,cmp_012,video,tablet,6c081875401c45e5,Windows,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),BR,4G,shopnow.com,2025-04-14T18:13:28,126,0.96,4.26,,0.136,False,False,False
fdf8b8a5-6cee-4247-a746-2f39c5e2a7b9,cmp_003,video,mobile,f57204987ea24fd0,Android,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),UK,WiFi,shopnow.com,2025-04-14T16:01:03,134,1.57,1.24,,0.16,False,False,False
6ba84a23-c1d3-4e33-9c2e-9cd98e36682f,cmp_006,banner,tablet,733c1173fbb24455,iOS,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),JP,2G,example.com,2025-04-14T16:17:54,125,0.43,1.69,,0.02,False,False,False
12a221a8-7811-4a63-bbff-4a427fe9f57e,cmp_015,video,mobile,6817e95649454bf1,Android,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),BR,WiFi,shopnow.com,2025-04-14T14:47:04,99,1.35,4.55,,0.067,False,False,False
be0efd96-133d-41db-b061-7c16d96114c3,cmp_015,video,mobile,0601a5d76b644e86,iOS,Firefox,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),CA,WiFi,example.com,2025-04-14T00:30:54,142,1.14,3.2,,0.072,False,False,False
d8062296-6dd8-4e07-b5e4-33f4f21fd8e2,cmp_014,native,mobile,8c93ab34e7da4d8c,Android,Edge,Mozilla/5.0 (Linux; Android 13; Pixel 6),CA,4G,sportsbuzz.io,2025-04-14T14:29:32,130,0.89,2.32,,0.028,False,False,False
e5351691-e205-41be-962b-15d87c0ea046,cmp_003,native,tablet,b20d7ffdf8f044ec,macOS,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),CA,WiFi,example.com,2025-04-14T18:23:09,109,1.92,0.39,,0.117,False,False,False
bd4ce900-af30-48a1-b8e3-d26cfad41b49,cmp_010,native,tablet,bd1657aa81a242aa,Windows,Firefox,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),AU,3G,shopnow.com,2025-04-14T18:26:22,131,0.39,2.59,,0.102,False,False,False
0b9b3daf-01e3-49eb-ab93-c2d9e73aac7e,cmp_018,banner,desktop,69b3dd6849464625,iOS,Firefox,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),IN,2G,shopnow.com,2025-04-14T09:35:23,113,0.77,4.62,4.11,0.044,True,False,False
46b1e1c7-ffc4-4332-a8bd-49ab9a5a6c72,cmp_015,native,mobile,bc8465cc45b245d1,Android,Firefox,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),AU,4G,funmedia.co,2025-04-14T19:01:05,170,1.89,1.69,,0.123,False,False,False
6063bb64-c387-4abf-bd41-cadc9a600c20,cmp_015,native,mobile,a91122ee64274e9c,macOS,Edge,Mozilla/5.0 (Windows NT 10.0; Win64; x64),CA,4G,sportsbuzz.io,2025-04-14T21:09:10,128,0.31,1.79,,0.139,False,False,False
c654b11d-fc9c-4c87-ad10-73e5b9728d53,cmp_007,banner,mobile,4c0662b2006a4f44,Android,Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),US,WiFi,funmedia.co,2025-04-14T14:19:02,155,0.33,1.52,,0.105,False,False,False
7befb722-7d5a-4706-a8b6-8277526a3aa9,cmp_013,banner,mobile,2c3e0a340f954620,macOS,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),BR,5G,example.com,2025-04-14T03:34:45,143,0.87,2.2,,0.132,False,False,False
9a77967e-0c30-48e0-b83d-be57fe32bb42,cmp_014,native,mobile,f6edbe6c5f0041f4,Android,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),BR,WiFi,example.com,2025-04-14T11:20:10,132,0.85,2.67,,0.069,False,False,False
8eb5ddf9-79cd-47ee-ab52-74675f913351,cmp_012,native,desktop,6b065bdeccea45fd,Android,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),JP,3G,funmedia.co,2025-04-14T09:10:04,119,1.54,0.85,,0.024,False,False,False
1b1c8602-31d4-42fc-8997-2290e6a36392,cmp_011,video,desktop,39054c2229304f21,macOS,Chrome,Mozilla/5.0 (Windows NT 10.0; Win64; x64),FR,5G,newsnet.org,2025-04-14T22:40:31,139,1.61,3.19,,0.122,False,False,False
0674a8eb-f6f0-4455-bae8-52d62598ef39,cmp_003,banner,mobile,2383fae443ec4776,macOS,Edge,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),DE,WiFi,shopnow.com,2025-04-14T02:29:28,167,1.83,0.3,,0.119,False,False,False
616956ac-9016-4046-8d78-6e88eb53b510,cmp_004,native,mobile,1cf697439bd740d8,iOS,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),US,2G,funmedia.co,2025-04-14T05:38:30,106,1.98,3.57,,0.11,False,False,False
f93c137e-1de9-4e80-ae34-7e80babd838d,cmp_011,video,mobile,8b357fe8294b439c,Windows,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),BR,5G,example.com,2025-04-14T10:58:18,103,1.93,4.27,3.09,0.125,True,False,False
74236743-d961-41d3-aa38-03f61b42fc4e,cmp_010,native,desktop,d7664c0c674241fa,macOS,Firefox,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),UK,WiFi,shopnow.com,2025-04-14T21:19:41,135,1.68,3.38,,0.15,False,False,False
b795f7fe-ab7a-4276-8cac-b4641d0ff971,cmp_010,video,mobile,d7c0eea095874620,Android,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64),US,WiFi,newsnet.org,2025-04-14T14:41:42,99,0.25,0.77,0.71,0.17,True,False,False
34a3c61e-3b5c-41e7-81a7-fd1937b99e98,cmp_005,video,desktop,55a668df2a3c461a,Android,Safari,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),UK,WiFi,newsnet.org,2025-04-14T21:02:42,122,0.79,0.31,,0.147,False,False,False
8cdc2b8e-113d-4c0e-8102-cf2324217ce1,cmp_010,native,desktop,bc0dd00c2d8b4de8,Android,Firefox,Mozilla/5.0 (Linux; Android 13; Pixel 6),IN,WiFi,sportsbuzz.io,2025-04-14T23:39:18,91,1.58,3.87,,0.106,False,False,False
4000197d-18e1-4241-9653-f38ac8c93038,cmp_016,native,mobile,6275a9ceae004ed5,iOS,Chrome,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),DE,4G,funmedia.co,2025-04-14T04:12:51,106,0.62,3.84,3.18,0.182,True,False,False
095890f8-c608-4a03-8ef0-229481b6a685,cmp_013,video,tablet,2851d412d581426b,Windows,Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),AU,4G,shopnow.com,2025-04-14T06:28:56,139,0.29,1.66,,0.146,False,False,False
4c10b8b0-960f-4ef0-8056-1d94e5bb94db,cmp_015,video,desktop,419fa5bb64014c9c,iOS,Chrome,Mozilla/5.0 (Macintosh; Intel Mac OS X 12_5),UK,2G,shopnow.com,2025-04-14T04:02:18,130,0.38,1.16,,0.189,False,False,False
72be937a-57f7-4b41-9ee6-2a34464a2527,cmp_014,banner,mobile,5f900367bc5448b2,macOS,Chrome,Mozilla/5.0 (Linux; Android 13; Pixel 6),US,3G,shopnow.com,2025-04-14T11:49:18,153,1.08,0.18,,0.056,False,False,False
791e0e74-f160-4c32-b733-a161d476976e,cmp_003,native,mobile,3d0d1c6c47524bef,Windows,Chrome,Mozilla/5.0 (Linux; Android 13; Pixel 6),AU,WiFi,shopnow.com,2025-04-14T04:27:00,97,1.59,2.77,2.64,0.106,True,True,False
64855267-44fb-48d4-9020-a61217fb88c2,cmp_004,video,desktop,0b4b5cc252844ad6,Windows,Safari,Mozilla/5.0 (Linux; Android 13; Pixel 6),BR,2G,shopnow.com,2025-04-14T10:47:01,67,1.58,0.96,,0.098,False,False,False
dc3aca5b-e241-49ea-8319-949d195e9864,cmp_010,banner,mobile,147599d3ccd143cd,iOS,Safari,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),FR,WiFi,newsnet.org,2025-04-14T18:40:11,104,0.69,1.65,,0.086,False,False,False
de65874c-5e70-4e80-bf39-ab85e50e55fe,cmp_011,native,mobile,12cfc5471b48419c,iOS,Firefox,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),BR,5G,funmedia.co,2025-04-14T13:02:48,94,0.74,4.79,,0.045,False,False,False
b224733a-595e-46d9-80f8-d78076cf5282,cmp_014,video,desktop,6149cb8665b94f31,Android,Firefox,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),AU,4G,shopnow.com,2025-04-14T10:51:33,139,1.36,0.49,,0.068,False,False,False
f2dde5d0-3643-4971-88a0-ca895e50acb3,cmp_012,native,mobile,db941f1faa614d25,macOS,Firefox,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),FR,WiFi,shopnow.com,2025-04-14T16:27:10,123,0.87,3.39,,0.107,False,False,False
05b49d70-7168-438b-b04f-330925e814a4,cmp_005,native,desktop,578e948b9a1a44eb,Android,Firefox,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),FR,4G,example.com,2025-04-14T04:01:09,110,0.16,4.75,,0.039,False,False,False
65531bd1-d719-4bf0-87c1-44d16bae0b22,cmp_013,banner,mobile,3e25cc5e0fea4f91,Windows,Safari,Mozilla/5.0 (Windows NT 10.0; Win64; x64),JP,WiFi,funmedia.co,2025-04-14T10:28:48,139,1.84,2.64,,0.032,False,False,False
9e31a2b6-9aba-4c31-a204-3ac8c4489a43,cmp_004,video,desktop,4a1b02a7f2f74b76,iOS,Edge,Mozilla/5.0 (Linux; Android 13; Pixel 6),FR,4G,newsnet.org,2025-04-14T18:13:39,123,1.99,3.6,,0.164,False,False,False
268f6814-6e17-47d3-8944-629bf8c12d1e,cmp_010,native,mobile,592d5f4cfd304dca,Android,Firefox,Mozilla/5.0 (Windows NT 10.0; Win64; x64),JP,5G,newsnet.org,2025-04-14T23:42:22,135,1.6,0.78,,0.015,False,False,False
